source_file,date_raw,time_raw,full_range_uscm,temp_c,spc_calculated_uscm,coupler_detached,coupler_attached,host_connected,stopped,end_of_file,stream,station,date,logger_serial,datetime,spc_uscm,nacl_mass_g,amonium_added_g,phophate_added_g,reach_length_m,reach_mean_width_m,addition_time,addition_datetime,background_spc
SpC_CB_070923.xlsx,2023-09-07T14:47:34Z,2023-09-07T14:47:34Z,438.70000000000005,29.29,366.11229176845535,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:47:34Z,404.03389206115315,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:48:04Z,2023-09-07T14:48:04Z,439.1,29.27,366.5811529508136,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:48:04Z,404.5513174866409,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:48:34Z,2023-09-07T14:48:34Z,438.3,29.16,366.6564525402183,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:48:34Z,404.6344165435746,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:49:04Z,2023-09-07T14:49:04Z,438.3,29.16,366.6564525402183,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:49:04Z,404.6344165435746,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:49:34Z,2023-09-07T14:49:34Z,438.40000000000003,29.13,366.943361947368,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:49:34Z,404.95104378348424,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:50:04Z,2023-09-07T14:50:04Z,438.40000000000003,29.14,366.8755851904512,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:50:04Z,404.8762467676395,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:50:34Z,2023-09-07T14:50:34Z,438.40000000000003,29.12,367.01116375112764,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:50:34Z,405.0258684405026,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:51:04Z,2023-09-07T14:51:04Z,438.40000000000003,29.13,366.943361947368,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:51:04Z,404.95104378348424,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:51:34Z,2023-09-07T14:51:34Z,438.40000000000003,29.12,367.01116375112764,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:51:34Z,405.0258684405026,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:52:04Z,2023-09-07T14:52:04Z,438,29.12,366.6762995506247,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:52:04Z,404.6563192904656,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:52:34Z,2023-09-07T14:52:34Z,438.40000000000003,29.11,367.0789906156169,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:52:34Z,405.1007207540196,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:53:04Z,2023-09-07T14:53:04Z,438,29.12,366.6762995506247,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:53:04Z,404.6563192904656,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:53:34Z,2023-09-07T14:53:34Z,438,29.12,366.6762995506247,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:53:34Z,404.6563192904656,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:54:04Z,2023-09-07T14:54:04Z,438,29.12,366.6762995506247,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:54:04Z,404.6563192904656,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:54:34Z,2023-09-07T14:54:34Z,438.40000000000003,29.12,367.01116375112764,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:54:34Z,405.0258684405026,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:55:04Z,2023-09-07T14:55:04Z,438,29.14,366.5408446930146,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:55:04Z,404.50683413372735,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:55:34Z,2023-09-07T14:55:34Z,438,29.13,366.60855960982474,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:55:34Z,404.5815629041197,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:56:04Z,2023-09-07T14:56:04Z,438,29.12,366.6762995506247,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:56:04Z,404.6563192904656,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:56:34Z,2023-09-07T14:56:34Z,438,29.13,366.60855960982474,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:56:34Z,404.5815629041197,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
SpC_CB_070923.xlsx,2023-09-07T14:57:04Z,2023-09-07T14:57:04Z,438,29.13,366.60855960982474,NA,NA,NA,NA,NA,CB,NA,2023-09-07,20835561,2023-09-07T17:57:04Z,404.5815629041197,7632,195,355,162,7.65,14:58:00,2023-09-07T17:58:00Z,365
