event_id,stream,date,station,slug_label,datetime,time_since_release_s,full_range_uscm,temp_c,spc_uscm,background_spc_probe,logger_serial,source_file,trimmed_file,flag_no_pre_release,flag_peak_at_edge,flag_truncated_tail,flag_logging_gap,flag_na_present,background_drift_uscm,background_anchor_end,background_start_src,spc_corr_uscm,nacl_mgL
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:47:34Z,-626,438.7000000000001,29.29,404.0338920611531,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,-0.6224272293125068,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:48:04Z,-596,439.1,29.27,404.5513174866409,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,-0.10500180382467761,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:48:34Z,-566,438.3,29.16,404.6344165435746,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,-0.021902746890987146,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:49:04Z,-536,438.3,29.16,404.6344165435746,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,-0.021902746890987146,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:49:34Z,-506,438.4,29.13,404.95104378348424,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,0.29472449301863435,0.1359148524759804
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:50:04Z,-476,438.4,29.14,404.8762467676395,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,0.21992747717388283,0.10142153544603064
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:50:34Z,-446,438.4,29.12,405.0258684405026,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,0.3695491500370167,0.1704209164819206
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:51:04Z,-416,438.4,29.13,404.95104378348424,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,0.29472449301863435,0.1359148524759804
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:51:34Z,-386,438.4,29.12,405.0258684405026,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,0.3695491500370167,0.1704209164819206
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:52:04Z,-356,438,29.12,404.6563192904656,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,0,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:52:34Z,-326,438.4,29.11,405.1007207540196,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,0.44440146355401566,0.2049397345311063
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:53:04Z,-296,438,29.12,404.6563192904656,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,0,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:53:34Z,-266,438,29.12,404.6563192904656,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,0,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:54:04Z,-236,438,29.12,404.6563192904656,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,0,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:54:34Z,-206,438.4,29.12,405.0258684405026,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,0.3695491500370167,0.1704209164819206
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:55:04Z,-176,438,29.14,404.50683413372735,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,-0.14948515673825113,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:55:34Z,-146,438,29.13,404.5815629041197,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,-0.07475638634588222,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:56:04Z,-116,438,29.12,404.6563192904656,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,0,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:56:34Z,-86,438,29.13,404.5815629041197,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,-0.07475638634588222,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:57:04Z,-56,438,29.13,404.5815629041197,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,-0.07475638634588222,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:57:34Z,-26,438,29.13,404.5815629041197,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.6563192904656,post_peak_min,pre_release,-0.07475638634588222,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:58:04Z,4,437.6,29.13,404.21208202475526,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.5465660787686,post_peak_min,pre_release,-0.3344840540133305,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:58:34Z,34,438,29.16,404.357459379616,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.4368128670716,post_peak_min,pre_release,-0.07935348745559168,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:59:04Z,64,437.2000000000001,29.13,403.84260114539074,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.3270596553745,post_peak_min,pre_release,-0.48445850998376727,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T17:59:34Z,94,437.6,29.14,404.13742149981533,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.2173064436775,post_peak_min,pre_release,-0.07988494386216871,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:00:04Z,124,437.6,29.13,404.21208202475526,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,404.1075532319805,post_peak_min,pre_release,0.10452879277477223,0.04820439354722118
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:00:34Z,154,437.2000000000001,29.13,403.84260114539074,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,403.9978000202835,post_peak_min,pre_release,-0.15519887489273287,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:01:04Z,184,437.2000000000001,29.13,403.84260114539074,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,403.88804680858647,post_peak_min,pre_release,-0.04544566319572141,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:01:34Z,214,437.6,29.16,403.9881831610045,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,403.77829359688945,post_peak_min,pre_release,0.20988956411503068,0.09679246149772343
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:02:04Z,244,437.9,29.17,404.1905113531475,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,403.6685403851924,post_peak_min,pre_release,0.5219709679550988,0.24071160961120538
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:02:34Z,274,437.2000000000001,29.17,403.5443972678604,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,403.5587871734954,post_peak_min,pre_release,-0.014389905634971,0
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:03:04Z,304,438,29.16,404.357459379616,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,403.44903396179836,post_peak_min,pre_release,0.9084254178176252,0.4189285572553582
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:03:34Z,334,437.2000000000001,29.16,403.618906942393,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,403.33928075010135,post_peak_min,pre_release,0.2796261922916301,0.12895213521101584
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:04:04Z,364,437.2000000000001,29.14,403.76800886590325,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,403.22952753840434,post_peak_min,pre_release,0.5384813274989142,0.24832551050807178
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:04:34Z,394,437.2000000000001,29.16,403.618906942393,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,403.11977432670733,post_peak_min,pre_release,0.49913261568565304,0.23017949791698006
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:05:04Z,424,437.2000000000001,29.14,403.76800886590325,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,403.01002111501026,post_peak_min,pre_release,0.757987750892994,0.3495528732140622
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:05:34Z,454,437.2000000000001,29.17,403.5443972678604,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,402.90026790331325,post_peak_min,pre_release,0.6441293645471546,0.29704605362520126
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:06:04Z,484,437.1,29.18,403.37763012181625,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,402.79051469161624,post_peak_min,pre_release,0.587115430200015,0.2707535646756087
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:06:34Z,514,437.2000000000001,29.16,403.618906942393,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,402.6807614799192,post_peak_min,pre_release,0.9381454624737557,0.4326342233289347
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:07:04Z,544,437.1,29.19,403.3031924709356,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,402.5710082682222,post_peak_min,pre_release,0.7321842027133698,0.3376533347390949
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:07:34Z,574,437.1,29.19,403.3031924709356,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,402.46125505652515,post_peak_min,pre_release,0.8419374144104381,0.38826701609210323
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:08:04Z,604,437.1,29.19,403.3031924709356,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,402.35150184482814,post_peak_min,pre_release,0.9516906261074496,0.43888069744508534
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:08:34Z,634,436.8,29.16,403.2496307237814,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,402.2417486331311,post_peak_min,pre_release,1.0078820906502983,0.4647938970422009
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:09:04Z,664,437.1,29.19,403.3031924709356,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,402.1319954214341,post_peak_min,pre_release,1.1711970495014725,0.5401080601510495
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:09:34Z,694,436.8,29.16,403.2496307237814,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,402.0222422097371,post_peak_min,pre_release,1.2273885140443213,0.5660212597481651
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:10:04Z,724,436.8,29.17,403.17518921912495,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,401.9124889980401,post_peak_min,pre_release,1.262700221084856,0.582305571255271
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:10:34Z,754,436.8,29.17,403.17518921912495,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,401.802735786343,post_peak_min,pre_release,1.3724534327819242,0.6329192526082794
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:11:04Z,784,436,29.16,402.5110782865584,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,401.692982574646,post_peak_min,pre_release,0.8180957119124059,0.3772722004098132
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:11:34Z,814,436.4,29.14,403.0291835980791,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,401.583229362949,post_peak_min,pre_release,1.4459542351301025,0.6668148091183629
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:12:04Z,844,436,29.18,402.3624953857512,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,401.473476151252,post_peak_min,pre_release,0.8890192344991874,0.40997922116241076
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:12:34Z,874,436,29.17,402.436773121654,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,401.363722939555,post_peak_min,pre_release,1.0730501820990526,0.49484674892661695
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:13:04Z,904,436,29.17,402.436773121654,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,401.2539697278579,post_peak_min,pre_release,1.1828033937961209,0.5454604302796253
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:13:34Z,934,436,29.16,402.5110782865584,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,401.1442165161609,post_peak_min,pre_release,1.36686177039752,0.6303406071747499
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:14:04Z,964,436,29.17,402.436773121654,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,401.0344633044639,post_peak_min,pre_release,1.4023098171901438,0.6466877929855895
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:14:34Z,994,436,29.17,402.436773121654,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,400.9247100927669,post_peak_min,pre_release,1.5120630288871553,0.6973014743385716
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:15:04Z,1024,436,29.17,402.436773121654,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,400.81495688106986,post_peak_min,pre_release,1.6218162405841667,0.7479151556915538
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:15:34Z,1054,435.6,29.18,401.9933554817276,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,400.70520366937285,post_peak_min,pre_release,1.2881518123547266,0.5940428016336934
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:16:04Z,1084,435.6,29.2,401.8450184501845,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,400.5954504576758,post_peak_min,pre_release,1.2495679925087302,0.5762495258573335
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:16:34Z,1114,435.2000000000001,29.17,401.6983570241831,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,400.48569724597877,post_peak_min,pre_release,1.2126597782043405,0.5592289706569354
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:17:04Z,1144,435.6,29.17,402.06756507291857,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,400.37594403428176,post_peak_min,pre_release,1.6916210386368107,0.780106266556713
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:17:34Z,1174,435.2000000000001,29.18,401.624215577704,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,400.26619082258475,post_peak_min,pre_release,1.3580247551192315,0.6262653380460297
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:18:04Z,1204,435.2000000000001,29.18,401.624215577704,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,400.15643761088774,post_peak_min,pre_release,1.467777966816243,0.6768790193990117
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:18:34Z,1234,435.2000000000001,29.18,401.624215577704,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,400.0466843991907,post_peak_min,pre_release,1.5775311785132544,0.7274927007519939
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:19:04Z,1264,434.8,29.18,401.2550756736804,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,399.93693118749366,post_peak_min,pre_release,1.3181444861867249,0.6078741931053838
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:19:34Z,1294,434.8,29.17,401.3291489754477,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,399.82717797579664,post_peak_min,pre_release,1.5019709996510642,0.6926474442280851
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:20:04Z,1324,434.4,29.17,400.9599409267122,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,399.71742476409963,post_peak_min,pre_release,1.24251616261256,0.5729975110342456
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:20:34Z,1354,434.8,29.18,401.2550756736804,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,399.6076715524026,post_peak_min,pre_release,1.6474041212777593,0.7597152371643302
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:21:04Z,1384,434.8,29.17,401.3291489754477,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,399.4979183407056,post_peak_min,pre_release,1.8312306347420986,0.8444884882870314
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:21:34Z,1414,434.4,29.16,401.0339734121123,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,399.38816512900854,post_peak_min,pre_release,1.6458082831037473,0.7589793020278409
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:22:04Z,1444,434.8,29.17,401.3291489754477,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,399.27841191731153,post_peak_min,pre_release,2.0507370581361783,0.9457158509930218
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:22:34Z,1474,434.8,29.18,401.2550756736804,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,399.1686587056145,post_peak_min,pre_release,2.086416968065862,0.9621699625762848
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:23:04Z,1504,436,29.17,402.436773121654,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,399.0589054939175,post_peak_min,pre_release,3.3778676277365207,1.5577340573393461
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:23:34Z,1534,435.2000000000001,29.18,401.624215577704,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,398.9491522822205,post_peak_min,pre_release,2.6750632954834828,1.2336295142818674
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:24:04Z,1564,439.1,29.18,405.2233296419344,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,398.8393990705235,post_peak_min,pre_release,6.383930571410929,2.9440070383812924
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:24:34Z,1594,442.7000000000001,29.17,408.62100793797305,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,398.7296458588264,post_peak_min,pre_release,9.891362079146631,4.561490645057181
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:25:04Z,1624,444.3,29.18,410.0221483942414,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,398.6198926471294,post_peak_min,pre_release,11.402255747112008,5.258252858082426
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:25:34Z,1654,449,29.18,414.35954226651904,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,398.5101394354324,post_peak_min,pre_release,15.84940283108665,7.309094760181088
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:26:04Z,1684,453.8,29.17,418.8665312903821,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,398.4003862237354,post_peak_min,pre_release,20.46614506664673,9.43814699278974
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:26:34Z,1714,457.7000000000001,29.18,422.38833517903294,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,398.29063301203837,post_peak_min,pre_release,24.097702166994566,11.112872233629046
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:27:04Z,1744,456.1,29.19,420.8341022328843,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,398.1808798003413,post_peak_min,pre_release,22.653222432542975,10.446737403769086
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:27:34Z,1774,466.4,29.18,430.4171280915468,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,398.0711265886443,post_peak_min,pre_release,32.34600150290248,14.916649707077005
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:28:04Z,1804,468.8,29.17,432.71183311796193,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,397.9613733769473,post_peak_min,pre_release,34.75045974101465,16.025487263706577
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:28:34Z,1834,472.4,29.17,436.0347055565811,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,397.85162016525027,post_peak_min,pre_release,38.18308539133085,17.60847347598074
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:29:04Z,1864,473.2000000000001,29.17,436.773121654052,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,397.74186695355326,post_peak_min,pre_release,39.03125470049872,17.99961438642729
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:29:34Z,1894,473.9,29.18,437.33850129198976,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,397.63211374185624,post_peak_min,pre_release,39.70638755013351,18.31095797623202
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:30:04Z,1924,473.9,29.18,437.33850129198976,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,397.5223605301592,post_peak_min,pre_release,39.81614076183058,18.361571657585028
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:30:34Z,1954,473.5,29.18,436.9693613879661,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,397.41260731846216,post_peak_min,pre_release,39.55675406950394,18.241953149938364
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:31:04Z,1984,475.1,29.18,438.4459210040606,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,397.30285410676515,post_peak_min,pre_release,41.143066897295455,18.973495587289875
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:31:34Z,2014,474.7000000000001,29.17,438.15765183681,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,397.19310089506814,post_peak_min,pre_release,40.964550941741834,18.891171347742723
CB_20230907_single,CB,2023-09-07,NA,NA,2023-09-07T18:32:04Z,2044,475.1,29.18,438.4459210040606,365,20835561,SpC_CB_070923.xlsx,slug_CB_20230907.csv,FALSE,FALSE,TRUE,FALSE,FALSE,397.08334768337113,post_peak_min,pre_release,41.36257332068948,19.074722949995838
