event_id,stream,date,station,slug_label,solute,datetime,time_since_release_s,anchor_drift_s,sample_btc,curve_limb,conc_ugL,background_ugL,conc_corr_ugL,spc_uscm_grab,spc_corr_uscm_grab,spc_uscm_logger,nacl_mgL_grab,nacl_mgL_grab_src,nacl_mgL_logger,nacl_mgL,nacl_source,gap_s,a_PO4,a_HPO4,h_adsorbed,k1_langmuir,k2_langmuir,delta_ca_mgL,p_coprec_ugL,flag_delta_ca_neg,conc_corr_coprec_ugL
CD_20231009_single,CD,2023-10-09,NA,NA,NH4-N,2023-10-09T15:54:10Z,1810,0,24,falling,49.25,4.46,46.85,468,51.4,466.6858678955453,23.703572599999998,24.19,24.809004804904067,24.809004804904067,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_20231009_single,CD,2023-10-09,NA,NA,NH4-N,2023-10-09T15:59:10Z,2110,0,25,falling,59.55,4.46,57.15,454.9,38.3,450.04793863854263,17.6623897,18.02,17.525480631982735,17.525480631982735,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_20231009_single,CD,2023-10-09,NA,NA,NH4-N,2023-10-09T16:04:10Z,2410,0,26,falling,45.01,4.46,42.61,447.1,30.5,437.715269804822,14.0653495,14.35,12.227366050601729,12.227366050601729,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_20231009_single,CD,2023-10-09,NA,NA,NH4-N,2023-10-09T16:09:10Z,2710,0,27,falling,44.55,4.46,42.15,439.1,22.5,430.951924918598,10.3760775,10.59,9.497595331524348,9.497595331524348,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_20231009_single,CD,2023-10-09,NA,NA,NH4-N,2023-10-09T16:14:10Z,3010,0,28,falling,61.22,4.46,58.82,435,18.4,423.7547892720307,8.4853256,8.66,6.567778099197759,6.567778099197759,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_20231009_single,CD,2023-10-09,NA,NA,NH4-N,2023-10-09T16:19:10Z,3310,0,29,falling,23.55,4.46,21.15,430.2,13.6,420.2412868632708,6.2717624,6.4,5.336701487185212,5.336701487185212,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_20231009_single,CD,2023-10-09,NA,NA,NH4-N,2023-10-09T16:24:10Z,3610,0,30,falling,18.98,4.46,16.58,426.1,9.5,415.40669856459334,4.3810104999999995,4.47,3.4963942272642146,3.4963942272642146,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_20231009_single,CD,2023-10-09,NA,NA,NH4-N,2023-10-09T16:29:15Z,3915,0,31,falling,20.67,4.46,18.27,423.3,6.7,413.400967571234,3.0897653,3.15,2.967126750828167,2.967126750828167,logger_interpolated,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_20231009_single,CD,2023-10-09,NA,NA,NH4-N,2023-10-09T17:01:00Z,5820,0,32,falling,7.44,4.46,5.04,417.5,0.9,397.5315729047072,0.4150431,0.42,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:37:20Z,800,0,3,rising,10.0476,6.95,3.0976,417.2,0.6,416.0261337432744,0.2766954,0.28,0.13648342377076364,0.13648342377076364,logger_interpolated,0,1.0854693770896734e-11,1.0888000059907999e-7,0.023098020120076387,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.10695838335246378,FALSE,3.2045583833524636
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:38:00Z,840,0,4,rising,12.1897,6.95,5.2397,417.4,0.8,416.0261337432744,0.3689272,0.38,0.18837764314525648,0.18837764314525648,logger_interpolated,0,1.3168961522381266e-11,1.3209368856544674e-7,0.027885294242588978,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.12912647819986484,FALSE,5.368826478199865
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:38:40Z,880,0,5,rising,14.0254,6.95,7.0754,418.1,1.5,415.9462055715658,0.6917385,0.71,0.2034122667828019,0.2034122667828019,logger_interpolated,0,1.5152275314711904e-11,1.51987682026239e-7,0.031950781213988956,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.14795224386033776,FALSE,7.2233522438603375
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:39:20Z,920,0,6,rising,11.4158,6.95,4.4658,418.6,2,416.1705396581525,0.922318,0.94,0.35876016919354764,0.35876016919354764,logger_interpolated,0,1.2332871489454972e-11,1.237071338447624e-7,0.02616118878012452,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.12114278383836992,FALSE,4.58694278383837
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:40:00Z,960,0,7,rising,18.1609,6.95,11.2109,421.5,4.9,415.7249569048075,2.2596791,2.31,0.2051698916182232,0.2051698916182232,logger_interpolated,0,1.9620374160532055e-11,1.968057685865437e-7,0.04098626123021618,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.18979220807913944,FALSE,11.400692208079139
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:40:40Z,1000,0,8,rising,20.2114,6.95,13.2614,433.3,16.7,415.0834772596431,7.7013552999999995,7.86,0,0,logger_interpolated,0,2.1835841619093502e-11,2.1902842205855257e-7,0.045404161732126615,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.21024987038265702,FALSE,13.471649870382658
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:41:10Z,1030,0,9,rising,18.2478,6.95,11.2978,440.7,24.1,415.1033690658499,11.1139319,11.34,0.009333949297759847,0.009333949297759847,logger_interpolated,0,1.9714244866333846e-11,1.9774735595138872e-7,0.041174279814053485,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.1906628525613467,FALSE,11.488462852561348
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:41:40Z,1060,0,10,rising,29.5782,6.95,22.6282,444,27.4,414.24474187380497,12.635756599999999,12.89,0,0,logger_interpolated,0,3.1956747533553766e-11,3.205480287179521e-7,0.06507939302157367,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.3013585853229447,FALSE,22.929558585322944
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:42:10Z,1090,0,11,rising,15.4498,6.95,8.4998,451.6,35,414.2311365807069,16.140565,16.47,0,0,logger_interpolated,0,1.669120776304648e-11,1.6742422675363365e-7,0.03508200128983201,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.1624517652691815,FALSE,8.662251765269183
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:42:40Z,1120,0,12,rising,22.6299,6.95,15.6799,456,39.4,414.09986607996944,18.169664599999997,18.54,0,0,logger_interpolated,0,2.4448965300441583e-11,2.4523983934915237e-7,0.050562999193735005,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.23413853754994224,FALSE,15.914038537549942
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:43:10Z,1150,0,13,rising,20.0777,6.95,13.1277,462.3,45.7,415.85389175750623,21.0749663,21.51,0.5111269013828055,0.5111269013828055,logger_interpolated,0,2.1691368717192645e-11,2.1757926006674295e-7,0.045117306916858745,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.20892155188875922,FALSE,13.33662155188876
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:43:40Z,1180,0,14,rising,16.9117,6.95,9.9617,463.8,47.2,419.6548418024928,21.7667048,22.21,2.3028898877096404,2.3028898877096404,logger_interpolated,0,1.827068502143365e-11,1.8326746364904173e-7,0.03827472255825784,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.1772360759412914,FALSE,10.138936075941292
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:44:10Z,1210,0,15,rising,40.7699,6.95,33.8199,472.7,56.1,424.9856294309255,25.8710199,26.4,4.800151244180906,4.800151244180906,logger_interpolated,0,4.4050436297462445e-11,4.418559962803271e-7,0.08755171602431638,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.40541959687512424,FALSE,34.225319596875124
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:45:10Z,1270,0,16,rising,39.9174,6.95,32.9674,476.2,59.6,435.31669865642993,27.4850764,28.05,9.642258126207066,9.642258126207066,logger_interpolated,0,4.312929341950274e-11,4.326163033676631e-7,0.08587813962859313,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.3976698839225489,FALSE,33.365069883922544
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:46:10Z,1330,0,17,peak,30.9851,6.95,24.0351,479.6,63,443.45238095238096,29.053017,29.65,13.471942567187298,13.471942567187298,logger_interpolated,0,3.3477106341577106e-11,3.357982671329882e-7,0.06796514611508951,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.3147214399759523,FALSE,24.34982143997595
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:47:10Z,1390,0,18,peak,24.3999,6.95,17.4499,479.6,63,456.50086422124065,29.053017,29.65,19.567209392033114,19.567209392033114,logger_interpolated,0,2.636143679040326e-11,2.644232360775842e-7,0.054303408560194256,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.2514589891225496,FALSE,17.70135898912255
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:49:10Z,1510,0,20,falling,23.0433,6.95,16.0933,476.2,59.6,470.7973102785783,27.4850764,28.05,26.315826817512402,26.315826817512402,logger_interpolated,0,2.4895646733261618e-11,2.497203595461791e-7,0.051439264035369206,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.23819619575452283,FALSE,16.33149619575452
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:50:10Z,1570,0,21,falling,18.5009,6.95,11.5509,474.9,58.3,473.87127761767533,26.885569699999998,27.44,27.811255850704793,27.811255850704793,logger_interpolated,0,1.9987725262510574e-11,2.0049055132180026e-7,0.041721628086612575,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.19319741985583094,FALSE,11.744097419855832
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:51:00Z,1620,0,22,falling,37.8455,6.95,30.8955,473.6,57,472.718539865514,26.286063,26.82,27.344528235873963,27.344528235873963,logger_interpolated,0,4.08903949842833e-11,4.101586211784555e-7,0.08178469230518313,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.37871464421913165,FALSE,31.27421464421913
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:52:10Z,1690,0,23,falling,28.9883,6.95,22.0383,472.6,56,471.1815561959654,25.824904,26.35,26.726549267713974,26.726549267713974,logger_interpolated,0,3.1319337484796165e-11,3.141543700892155e-7,0.06386421844904742,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.2957315615740365,FALSE,22.334031561574037
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:54:10Z,1810,0,24,falling,35.5685,6.95,28.6185,468,51.4,466.6858678955453,23.703572599999998,24.19,24.809004804904067,24.809004804904067,logger_interpolated,0,3.842962678671599e-11,3.854754335657678e-7,0.07724309390672508,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.3576841827332575,FALSE,28.97618418273326
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T15:59:10Z,2110,0,25,falling,35.843,6.95,28.893,454.9,38.3,450.04793863854263,17.6623897,18.02,17.525480631982735,17.525480631982735,logger_interpolated,0,3.872650966239174e-11,3.884533718073873e-7,0.07779340322477259,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.36023246153361227,FALSE,29.253232461533614
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T16:04:10Z,2410,0,26,falling,16.0801,6.95,9.1301,447.1,30.5,437.715269804822,14.0653495,14.35,12.227366050601729,12.227366050601729,logger_interpolated,0,1.737218300872442e-11,1.742548740959075e-7,0.03646110577937011,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.16883788779865794,FALSE,9.298937887798658
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T16:09:10Z,2710,0,27,falling,22.4377,6.95,15.4877,439.1,22.5,430.951924918598,10.3760775,10.59,9.497595331524348,9.497595331524348,logger_interpolated,0,2.4241304313744487e-11,2.4315685766093493e-7,0.050155074531545996,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.23224958939895274,FALSE,15.719949589398952
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T16:14:10Z,3010,0,28,falling,16.7223,6.95,9.7723,435,18.4,423.7547892720307,8.4853256,8.66,6.567778099197759,6.567778099197759,logger_interpolated,0,1.8066045938550184e-11,1.8121479372235122e-7,0.03786226140562036,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.17532612098184214,FALSE,9.947626120981841
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T16:19:10Z,3310,0,29,falling,9.7015,6.95,2.7515,430.2,13.6,420.2412868632708,6.2717624,6.4,5.336701487185212,5.336701487185212,logger_interpolated,0,1.0480776716894606e-11,1.0512935687544809e-7,0.022320110513194782,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.10335617184195914,FALSE,2.854856171841959
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T16:24:10Z,3610,0,30,falling,20.5709,6.95,13.6209,426.1,9.5,415.40669856459334,4.3810104999999995,4.47,3.4963942272642146,3.4963942272642146,logger_interpolated,0,2.2224282775349787e-11,2.2292475245888938e-7,0.04617456809755365,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.21381733715869042,FALSE,13.834717337158692
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T16:29:15Z,3915,0,31,falling,11.5932,6.95,4.6432,423.3,6.7,413.400967571234,3.0897653,3.15,2.967126750828167,2.967126750828167,logger_interpolated,5,1.2524517498424732e-11,1.256294743558681e-7,0.026556923002525785,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.12297528257398639,FALSE,4.766175282573987
CD_20231009_single,CD,2023-10-09,NA,NA,SRP,2023-10-09T17:01:00Z,5820,0,32,falling,7.2949,6.95,0.3449,417.5,0.9,397.5315729047072,0.4150431,0.42,0,0,logger_interpolated,0,7.880788450461364e-12,7.9049696778002e-8,0.016876559327949396,1024.2204203615847,0.11504917488668023,0.9000000000000057,0.07814910078377058,FALSE,0.42304910078377056
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:26:00Z,2460,0,4,rising,53.0417,9.29,44.62,466.4,0.4,483.4390500014476,0.1844636,0.19,0,0,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:30:00Z,2700,0,6,rising,53.9177,9.29,51.98,476.1,10.1,483.25470214505884,4.6577059,4.75,0,0,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:35:00Z,3000,0,7,rising,61.2691,9.29,30.02,478,12,485.0188226448649,5.533908,5.65,0,0,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:36:00Z,3060,0,8,rising,39.3163,9.29,21.43,481,15,486.7595851555792,6.9173849999999995,7.06,0,0,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:37:00Z,3120,0,9,rising,30.721,9.29,30.42,483,17,490.4616278643122,7.839703,8,0,0,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:38:00Z,3180,0,10,rising,39.7106,9.29,48.39,485,19,495.7646568434177,8.762020999999999,8.94,0.3424205130302873,0.3424205130302873,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:39:00Z,3240,0,11,rising,57.6877,9.29,54.97,487,21,499.4646006550768,9.684339,9.88,1.965613719287662,1.965613719287662,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:40:00Z,3300,0,12,rising,64.2605,9.29,61.99,488,22,501.7384731670446,10.145498,10.35,3.0362916600006558,3.0362916600006558,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:41:00Z,3360,0,13,rising,71.2873,9.29,45.56,488.9,22.9,503.8241038241038,10.560541099999998,10.78,4.0201601751458345,4.0201601751458345,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:42:00Z,3420,0,14,rising,54.8577,9.29,73.88,489,23,505.47470547470544,10.606657,10.82,4.803411148702052,4.803411148702052,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:43:00Z,3480,0,15,rising,83.1739,9.29,69.79,489,23,506.56584751102713,10.606657,10.82,5.328662285996536,5.328662285996536,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:44:00Z,3540,0,16,rising,79.0798,9.29,55.14,490,24,507.70006301197225,11.067816,11.29,5.873777139163296,5.873777139163296,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:45:00Z,3600,0,17,peak,64.4358,9.29,63.22,490,24,508.2873064717395,11.067816,11.29,6.166650912792516,6.166650912792516,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:46:00Z,3660,0,18,peak,72.5173,9.29,98.5,490,24,508.37115481593554,11.067816,11.29,6.227379498320036,6.227379498320036,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:47:00Z,3720,0,19,peak,107.7916,9.29,65.7,490,24,508.18359498140086,11.067816,11.29,6.162945759552294,6.162945759552294,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:49:00Z,3840,0,20,peak,74.9968,9.29,60.38,489,23,507.2833900870224,10.606657,10.82,5.791930504598431,5.791930504598431,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:50:00Z,3900,0,21,peak,69.6688,9.29,58.82,489,23,506.76630092067103,10.606657,10.82,5.5755313486994265,5.5755313486994265,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:51:00Z,3960,0,22,falling,68.1174,9.29,59.64,487,21,506.10532954903823,9.684339,9.88,5.292779618895037,5.292779618895037,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:54:00Z,4140,0,23,falling,68.9293,9.29,62.23,487,21,504.4473883421651,9.684339,9.88,4.594388610773888,4.594388610773888,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:55:00Z,4200,0,24,falling,71.5244,9.29,43.93,487,21,504.06888720666166,9.684339,9.88,4.441900572592673,4.441900572592673,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T20:58:00Z,4380,0,25,falling,53.2282,9.29,53.92,484,18,503.1587492740138,8.300862,8.47,4.088365774609989,4.088365774609989,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T21:04:00Z,4740,0,26,falling,63.2155,9.29,42.91,483,17,501.7992424242424,7.839703,8,3.593783957074753,3.593783957074753,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T21:12:00Z,5220,0,27,falling,52.2045,9.29,39.43,481.6,15.6,498.10462471569366,7.1940804,7.34,2.0664670849494686,2.0664670849494686,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T21:15:00Z,5400,0,28,falling,48.7193,9.29,30.78,480,14,497.15585893060296,6.456226,6.59,1.6951187051620835,1.6951187051620835,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T21:18:00Z,5580,0,29,falling,40.0739,9.29,37.78,479.2,13.2,496.1122700549972,6.087298799999999,6.21,1.2800418037758752,1.2800418037758752,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T21:20:00Z,5700,0,30,falling,47.0743,9.29,37.53,478,12,495.80194869275607,5.533908,5.65,1.1810566486189586,1.1810566486189586,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T21:22:00Z,5820,0,31,falling,46.8195,9.29,32.49,478.3,12.3,496.1613862012269,5.6722557,5.79,1.390936824520697,1.390936824520697,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T21:23:00Z,5880,0,32,falling,41.7844,9.29,27.15,476.9,10.9,495.73687539531943,5.0266331,5.13,1.2172310127456232,1.2172310127456232,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_N,RA,2023-09-06,NA,N,NH4-N,2023-09-06T21:28:00Z,6180,0,33,falling,36.4462,9.29,27.15,475.6,9.6,493.5459377372816,4.4271264,4.52,0.3171662281346255,0.3171662281346255,logger_interpolated,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T17:42:00Z,720,0,3,rising,8.502,5.24,3.2661,466.1,0.5,501.56702568447764,0.2305795,0.2353,0,0,logger_interpolated,11,6.246871764176654e-12,8.9330753603539e-8,0.01590952341221416,1006.952301919893,0.11056020524109081,0.4000000000000057,0.03274271792286289,FALSE,3.2988427179228625
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T18:20:00Z,3000,0,4,rising,7.6413,5.24,2.4054,467.8,2.2,498.4865540963102,1.0145498,1.03532,0,0,logger_interpolated,11,5.614452390435798e-12,8.028710721820363e-8,0.014321946289462876,1006.952301919893,0.11056020524109081,0.4000000000000057,0.029475392525099686,FALSE,2.4348753925251
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T18:22:00Z,3120,0,5,rising,7.0392,5.24,1.8033,468,2.4,502.33896185115697,1.1067816,1.12944,0,0,logger_interpolated,11,5.172047892122181e-12,7.396068837628286e-8,0.013208319548845441,1006.952301919893,0.11056020524109081,0.4000000000000057,0.027183484383376217,FALSE,1.8304834843833762
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T18:24:00Z,3240,0,6,rising,9.2176,5.24,3.9817,473.1,7.5,505.8318572894067,3.4586924999999997,3.5295,0.7929264824702069,0.7929264824702069,logger_interpolated,11,6.772692233080149e-12,9.6850027332941e-8,0.01722561434223874,1006.952301919893,0.11056020524109081,0.4000000000000057,0.03545130905825479,FALSE,4.017151309058255
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T18:26:00Z,3360,0,7,rising,8.6474,5.24,3.4115,479,13.4,506.11716076719796,6.1795306,6.30604,0.9964800397708383,0.9964800397708383,logger_interpolated,11,6.353724347765363e-12,9.08587538854083e-8,0.016177253059784395,1006.952301919893,0.11056020524109081,0.4000000000000057,0.03329372099836982,FALSE,3.44479372099837
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T18:28:00Z,3480,0,8,rising,17.5838,5.24,12.3479,483,17.4,509.7169574508733,8.0241666,8.18844,2.7285419694037336,2.7285419694037336,logger_interpolated,11,1.2920192864840742e-11,1.8475976599007626e-7,0.03235523065428455,1006.952301919893,0.11056020524109081,0.4000000000000057,0.066588933131025,FALSE,12.414488933131024
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T18:30:00Z,3600,0,9,rising,17.847,5.24,12.6111,484,18.4,520.0275758624668,8.4853256,8.65904,7.55535973626171,7.55535973626171,logger_interpolated,11,1.3113587003464439e-11,1.8752531726084686e-7,0.03282363884893366,1006.952301919893,0.11056020524109081,0.4000000000000057,0.06755294424517182,FALSE,12.678652944245172
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T18:34:00Z,3840,0,10,peak,18.1492,5.24,12.9133,488,22.4,522.5913146287096,10.329961599999999,10.54144,8.881617523535239,8.881617523535239,logger_interpolated,11,1.333565954761511e-11,1.9070097196811925e-7,0.033360948236111396,1006.952301919893,0.11056020524109081,0.4000000000000057,0.0686587579924372,FALSE,12.981958757992437
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T18:37:00Z,4020,0,11,falling,12.8835,5.24,7.6476,487,21.4,520.6511273067343,9.868802599999999,10.07084,8.09485761449926,8.09485761449926,logger_interpolated,11,9.466357924563384e-12,1.353696568787399e-7,0.023912835338153086,1006.952301919893,0.11056020524109081,0.4000000000000057,0.049213996040378336,FALSE,7.696813996040378
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T18:39:00Z,4140,0,12,falling,8.6596,5.24,3.4237,486,20.4,519.2234622102477,9.407643599999998,9.60024,7.508460297054478,7.508460297054478,logger_interpolated,11,6.362691321472187e-12,9.09869823090122e-8,0.01619971406820346,1006.952301919893,0.11056020524109081,0.4000000000000057,0.03333994705077086,FALSE,3.457039947050771
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T18:41:00Z,4260,0,13,falling,10.5977,5.24,5.3618,484,18.4,518.2365072148206,8.4853256,8.65904,7.125300409104178,7.125300409104178,logger_interpolated,11,7.786765873838115e-12,1.1135135951297367e-7,0.01975385270641727,1006.952301919893,0.11056020524109081,0.4000000000000057,0.04065456961202502,FALSE,5.402454569612025
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T18:46:00Z,4560,0,15,falling,10.8146,5.24,5.5787,483,17.4,515.2879212999641,8.0241666,8.18844,5.945491704159589,5.945491704159589,logger_interpolated,11,7.946148194748135e-12,1.1363053913686498e-7,0.02015003441687691,1006.952301919893,0.11056020524109081,0.4000000000000057,0.041469934450786824,FALSE,5.620169934450788
